,Amount,Boxes Shipped,Discount,Cost,Profit,Cluster
2426,5514.54,88,5,2794.68,2719.86,0
2427,3296.5,45,20,1660.2,1636.3,3
2428,2532.43,37,0,1797.61,734.82,5
2429,8204.66,131,10,6134.89,2069.77,7
2430,3900.24,57,25,2670.61,1229.63,3
2431,9254.91,119,20,5591.9,3663.01,8
2432,7143.58,18,0,5268.79,1874.79,4
2433,1113.07,155,0,696.67,416.4,9
2434,3878.6,80,15,2965.53,913.07,3
2435,8483.18,106,0,5201.48,3281.7,1
2436,4362.98,194,0,3113.7,1249.28,2
2437,7544.01,35,0,4432.03,3111.98,4
2438,1289.72,40,15,954.31,335.41,3
2439,4540.42,83,0,2369.9,2170.52,0
2440,8268.71,101,0,6637.88,1630.83,7
2441,536.11,155,0,383.2,152.91,9
2442,5253.82,36,5,3156.12,2097.7,0
2443,5688.47,117,0,3545.22,2143.25,2
2444,646.0,115,5,499.42,146.58,9
2445,9730.59,21,0,7487.23,2243.36,4
2446,347.99,64,0,253.53,94.46,5
2447,2724.54,160,0,2289.62,434.92,9
2448,4843.06,163,15,3129.78,1713.28,6
2449,1424.5,142,0,1200.15,224.35,9
2450,1927.74,67,0,1634.12,293.62,5
2451,1446.31,27,10,900.1,546.21,5
2452,2034.06,92,0,1727.97,306.09,5
2453,9831.24,28,15,8038.5,1792.74,8
2454,5921.55,17,0,4948.91,972.64,0
2455,588.0,39,5,377.14,210.86,5
2456,576.6,57,15,386.83,189.77,3
2457,2535.92,70,0,2074.65,461.27,5
2458,1962.18,102,0,1046.9,915.28,9
2459,9597.89,187,10,7293.01,2304.88,7
2460,5626.96,105,0,4567.21,1059.75,2
2461,4617.11,83,10,2413.06,2204.05,0
2462,553.13,108,0,406.29,146.84,9
2463,6969.49,95,20,4745.04,2224.45,8
2464,1014.48,19,0,531.19,483.29,5
2465,6267.73,199,0,4017.36,2250.37,2
2466,1724.75,178,0,1157.45,567.3,9
2467,6089.26,56,15,4660.51,1428.75,8
2468,9321.97,133,0,7922.0,1399.97,7
2469,2881.03,100,0,1970.33,910.7,9
2470,1821.66,74,0,1123.39,698.27,5
2471,3038.01,52,0,1543.53,1494.48,5
2472,6457.81,138,0,3396.27,3061.54,1
2473,8570.57,36,20,6891.15,1679.42,8
2474,3955.69,172,0,2847.41,1108.28,2
2475,6196.57,66,0,4955.93,1240.64,0
2476,7556.68,101,0,4291.93,3264.75,1
2477,1603.14,38,0,940.21,662.93,5
2478,6048.97,198,0,4478.87,1570.1,2
2479,7150.61,101,0,5468.15,1682.46,7
2480,2142.08,49,5,1373.01,769.07,5
2481,8163.23,185,0,5747.08,2416.15,7
2482,262.81,64,0,223.2,39.61,5
2483,8575.99,190,0,4709.79,3866.2,1
2484,7121.66,93,0,5151.94,1969.72,7
2485,3577.9,96,0,2943.82,634.08,0
2486,766.8,168,0,501.75,265.05,9
2487,7362.67,33,0,5251.32,2111.35,4
2488,9012.8,55,5,6049.09,2963.71,4
2489,9395.29,21,5,6349.82,3045.47,4
2490,5508.18,174,10,3077.33,2430.85,2
2491,4901.76,10,0,3670.46,1231.3,0
2492,749.44,8,0,491.86,257.58,5
2493,9334.29,133,0,4960.18,4374.11,1
2494,4906.94,140,0,3078.78,1828.16,2
2495,1201.0,93,20,932.77,268.23,3
2496,3132.15,132,10,1894.7,1237.45,9
2497,7203.6,116,0,4683.93,2519.67,1
2498,5617.72,72,0,3606.77,2010.95,0
2499,5961.37,66,0,3081.9,2879.47,0
2500,7444.28,34,10,3857.62,3586.66,4
2501,3569.8,33,0,1915.56,1654.24,0
2502,292.59,2,0,182.52,110.07,5
2503,590.68,1,10,340.43,250.25,5
2504,262.66,103,10,194.86,67.8,9
2505,5910.69,128,0,4903.11,1007.58,2
2506,4023.08,128,20,2833.9,1189.18,6
2507,4830.52,22,0,3267.77,1562.75,0
2508,7986.44,100,15,6214.2,1772.24,8
2509,438.43,49,10,294.76,143.67,5
2510,6698.39,99,15,5066.86,1631.53,6
2511,8411.1,142,0,6513.19,1897.91,7
2512,3208.63,127,0,1778.1,1430.53,2
2513,1142.94,30,0,885.6,257.34,5
2514,6727.7,167,0,4929.7,1798.0,7
2515,479.36,110,15,335.72,143.64,3
2516,6591.85,151,0,4662.41,1929.44,7
2517,4914.54,193,0,3845.0,1069.54,2
2518,9916.68,140,0,5715.73,4200.95,1
2519,5114.12,133,25,3707.89,1406.23,6
2520,4963.15,171,20,2612.07,2351.08,6
2521,9187.39,192,15,6717.79,2469.6,7
2522,847.13,140,0,500.15,346.98,9
2523,3029.52,166,0,1816.19,1213.33,9
2524,7063.08,40,25,5067.2,1995.88,8
2525,3865.23,82,15,2295.35,1569.88,3
2526,4173.31,144,0,3022.38,1150.93,2
2527,9944.58,161,20,5214.67,4729.91,1
2528,8586.29,1,0,6176.65,2409.64,4
2529,5530.14,154,25,3393.95,2136.19,6
2530,5618.4,156,20,3239.45,2378.95,6
2531,8724.69,153,0,5173.85,3550.84,1
2532,2859.78,157,15,1779.83,1079.95,3
2533,5982.0,118,25,3831.99,2150.01,6
2534,3311.68,9,0,2419.32,892.36,5
2535,7453.43,18,0,4010.89,3442.54,4
2536,2320.98,171,0,1359.97,961.01,9
2537,8709.48,56,20,6575.05,2134.43,8
2538,2900.61,178,0,1711.7,1188.91,9
2539,5471.87,154,5,2956.69,2515.18,2
2540,4725.61,82,10,2949.74,1775.87,0
2541,4156.54,38,15,2098.33,2058.21,0
2542,2983.27,73,0,2285.18,698.09,5
2543,2374.24,168,0,1404.68,969.56,9
2544,1036.93,120,0,755.62,281.31,9
2545,8751.91,188,15,4598.24,4153.67,1
2546,8237.64,107,0,6148.13,2089.51,7
2547,2732.08,40,5,2304.67,427.41,5
2548,6184.59,158,10,4329.61,1854.98,2
2549,8906.81,142,0,6524.89,2381.92,7
2550,8998.34,195,0,5622.22,3376.12,1
2551,2641.64,105,20,1937.42,704.22,3
2552,4060.88,27,20,2129.38,1931.5,3
2553,9519.0,157,0,4885.04,4633.96,1
2554,4060.73,165,0,2219.67,1841.06,2
2555,8782.73,65,20,5785.19,2997.54,8
2556,2965.39,107,10,2066.22,899.17,3
2557,5650.35,46,0,4028.15,1622.2,0
2558,1895.42,111,20,1288.99,606.43,3
2559,5559.09,148,10,4393.3,1165.79,2
2560,9911.54,136,0,5170.93,4740.61,1
2561,3757.69,148,15,2395.24,1362.45,6
2562,1410.94,39,0,936.76,474.18,5
2563,6410.34,87,10,4053.04,2357.3,0
2564,2469.2,34,0,1460.07,1009.13,5
2565,900.01,16,15,719.33,180.68,3
2566,407.27,30,15,340.08,67.19,3
2567,7644.14,96,0,3971.03,3673.11,1
2568,1681.92,37,0,1143.27,538.65,5
2569,308.98,54,0,214.6,94.38,5
2570,8401.11,36,0,6822.91,1578.2,4
2571,4594.1,177,0,2842.83,1751.27,2
2572,2306.49,76,10,1611.33,695.16,5
2573,1477.76,75,0,1041.19,436.57,5
2574,7175.72,37,0,5133.16,2042.56,4
2575,1922.42,87,0,1563.74,358.68,5
2576,3568.1,51,0,2991.44,576.66,0
2577,3076.3,88,0,2594.92,481.38,5
2578,3084.42,146,0,1875.68,1208.74,9
2579,7174.49,109,0,6001.19,1173.3,7
2580,4385.5,129,0,2325.7,2059.8,2
2581,3818.34,42,20,2175.23,1643.11,3
2582,2253.49,24,0,1249.27,1004.22,5
2583,6010.4,65,15,4259.42,1750.98,8
2584,3470.88,11,0,2166.38,1304.5,0
2585,6000.53,61,0,4520.5,1480.03,0
2586,9685.11,14,15,7194.52,2490.59,8
2587,8753.39,56,0,6997.68,1755.71,4
2588,6489.95,16,0,3520.99,2968.96,4
2589,5942.97,10,0,4025.91,1917.06,0
2590,2502.67,190,25,1383.21,1119.46,3
2591,8223.02,59,15,4899.18,3323.84,8
2592,4501.78,86,20,2264.66,2237.12,6
2593,6264.5,73,0,5146.15,1118.35,0
2594,3891.11,28,0,2175.01,1716.1,0
2595,1047.2,113,0,782.28,264.92,9
2596,2242.64,185,0,1227.66,1014.98,9
2597,4338.27,186,20,3569.23,769.04,6
2598,7327.74,45,0,5912.4,1415.34,4
2599,4857.24,199,0,3870.92,986.32,2
2600,1493.58,85,25,909.96,583.62,3
2601,3007.33,60,0,2439.97,567.36,5
2602,7568.51,138,15,4802.62,2765.89,6
2603,7999.15,115,0,5622.22,2376.93,7
2604,9189.7,131,0,6719.72,2469.98,7
2605,6167.77,105,15,4155.31,2012.46,6
2606,4110.99,160,0,2515.57,1595.42,2
2607,5322.36,3,10,3288.71,2033.65,0
2608,320.69,81,0,245.83,74.86,5
2609,2890.77,34,0,1609.79,1280.98,5
2610,1326.68,172,0,768.3,558.38,9
2611,3974.41,2,20,2374.68,1599.73,3
2612,3308.69,3,15,2562.68,746.01,3
2613,3620.02,200,0,2846.14,773.88,2
2614,966.08,198,0,632.22,333.86,9
2615,4937.15,2,10,2817.49,2119.66,0
2616,4839.63,175,0,3012.01,1827.62,2
2617,8718.1,28,0,5888.1,2830.0,4
2618,4455.8,78,0,2264.99,2190.81,0
2619,8314.32,21,0,5958.48,2355.84,4
2620,9650.24,79,5,7379.25,2270.99,7
2621,1223.71,56,0,990.95,232.76,5
2622,2936.98,114,25,1830.89,1106.09,3
2623,5162.44,173,0,3101.73,2060.71,2
2624,9429.47,116,10,7949.22,1480.25,7
2625,8922.9,186,0,5391.24,3531.66,1
2626,8523.66,62,0,5661.09,2862.57,4
2627,9772.95,110,20,5419.73,4353.22,8
2628,412.51,50,0,309.75,102.76,5
2629,1072.42,125,0,606.78,465.64,9
2630,8152.29,159,10,6072.09,2080.2,7
2631,3302.47,155,0,2287.68,1014.79,2
2632,1892.09,75,0,1326.21,565.88,5
2633,3606.14,159,0,2979.23,626.91,2
2634,6570.83,65,25,4689.67,1881.16,8
2635,9871.33,116,15,6191.01,3680.32,8
2636,2094.18,60,10,1631.79,462.39,5
2637,2200.75,151,0,1536.03,664.72,9
2638,197.16,151,25,134.89,62.27,3
2639,8538.48,149,0,4855.78,3682.7,1
2640,7549.02,156,0,3952.21,3596.81,1
2641,2534.95,91,5,1474.68,1060.27,5
2642,6333.06,54,0,4352.27,1980.79,0
2643,2078.97,113,0,1418.08,660.89,9
2644,4296.25,38,0,2673.69,1622.56,0
2645,9736.25,161,20,6534.79,3201.46,8
2646,4772.01,84,15,2523.58,2248.43,6
2647,1664.58,69,0,1036.99,627.59,5
2648,7564.37,111,5,5725.35,1839.02,7
2649,440.97,163,0,238.96,202.01,9
2650,2210.32,195,0,1323.1,887.22,9
2651,8799.63,195,15,5780.64,3018.99,1
2652,2735.8,69,15,1536.46,1199.34,3
2653,8352.91,88,0,6105.04,2247.87,7
2654,3474.57,190,0,2591.8,882.77,2
2655,8036.13,149,0,6410.89,1625.24,7
2656,3844.29,88,10,2609.89,1234.4,0
2657,6232.22,194,0,5275.26,956.96,2
2658,9481.42,56,0,6258.77,3222.65,4
2659,4724.01,67,0,3468.01,1256.0,0
2660,6434.16,73,0,4126.18,2307.98,0
2661,2904.02,21,0,2034.27,869.75,5
2662,4743.4,127,0,2821.47,1921.93,2
2663,5871.08,187,0,3974.08,1897.0,2
2664,3795.39,91,0,2371.36,1424.03,0
2665,8991.95,195,5,5332.27,3659.68,1
2666,488.09,134,0,365.78,122.31,9
2667,3301.64,114,0,2306.54,995.1,2
2668,8572.15,121,0,5028.42,3543.73,1
2669,7280.09,52,15,6162.21,1117.88,8
2670,7919.77,107,10,4598.68,3321.09,1
2671,7570.57,3,20,5540.48,2030.09,8
2672,2715.44,123,5,1975.56,739.88,9
2673,405.77,191,0,235.55,170.22,9
2674,9140.07,35,5,5380.29,3759.78,4
2675,275.62,158,20,138.01,137.61,3
2676,9934.27,22,0,5287.56,4646.71,4
2677,6442.72,178,25,5037.11,1405.61,6
2678,3323.02,123,0,2106.65,1216.37,2
2679,8647.19,126,25,6115.89,2531.3,8
2680,939.51,125,15,750.01,189.5,3
2681,7745.07,81,0,6243.62,1501.45,7
2682,9695.38,163,0,7600.9,2094.48,7
2683,3184.76,60,0,2535.74,649.02,5
2684,3166.26,34,5,1619.54,1546.72,0
2685,7685.27,21,0,4758.0,2927.27,4
2686,1556.91,4,5,1042.65,514.26,5
2687,7780.58,18,0,5107.41,2673.17,4
2688,4927.46,132,10,3552.02,1375.44,2
2689,481.65,44,25,294.2,187.45,3
2690,2229.53,88,0,1743.0,486.53,5
2691,7140.49,111,0,4009.29,3131.2,1
2692,4692.32,28,0,2802.62,1889.7,0
2693,2947.02,189,25,2316.79,630.23,3
2694,8645.62,200,0,4886.34,3759.28,1
2695,9832.65,180,0,7068.32,2764.33,7
2696,3075.32,57,25,1853.96,1221.36,3
2697,7707.89,38,20,6106.2,1601.69,8
2698,4754.79,133,0,2818.93,1935.86,2
2699,5757.83,21,0,3396.05,2361.78,0
2700,2414.24,6,10,1640.45,773.79,5
2701,5992.67,123,0,3757.1,2235.57,2
2702,9055.92,57,0,7077.99,1977.93,4
2703,9115.55,98,25,6206.0,2909.55,8
2704,7838.33,122,5,4521.5,3316.83,1
2705,5288.71,13,0,4310.57,978.14,0
2706,4723.97,99,0,2390.09,2333.88,0
2707,3145.51,70,0,2433.82,711.69,5
2708,1384.89,5,0,722.2,662.69,5
2709,2135.87,110,15,1706.32,429.55,3
2710,2786.92,64,25,1829.87,957.05,3
2711,6217.22,166,20,3733.36,2483.86,6
2712,4604.19,70,0,3207.99,1396.2,0
2713,6842.3,197,0,5392.05,1450.25,7
2714,8582.7,87,0,5646.5,2936.2,4
2715,684.5,95,0,346.16,338.34,5
2716,9844.86,67,0,6248.92,3595.94,4
2717,3298.34,24,0,2400.94,897.4,5
2718,4885.11,12,20,3198.54,1686.57,8
2719,6385.5,114,10,5173.43,1212.07,7
2720,3164.63,6,0,2152.99,1011.64,5
2721,534.48,196,25,380.38,154.1,3
2722,171.51,14,0,114.35,57.16,5
2723,7243.63,90,15,5394.9,1848.73,8
2724,6095.48,64,0,4351.88,1743.6,0
2725,9433.07,141,25,6722.83,2710.24,8
2726,1283.29,96,0,913.49,369.8,5
2727,5884.93,30,5,3211.78,2673.15,0
2728,9287.21,32,15,6856.04,2431.17,8
2729,7627.83,143,0,5798.13,1829.7,7
2730,9140.3,147,15,6069.89,3070.41,8
2731,7724.45,198,0,4112.55,3611.9,1
2732,3406.61,16,20,2132.68,1273.93,3
2733,3963.22,144,20,2889.56,1073.66,6
2734,2853.62,105,0,1512.59,1341.03,9
2735,7830.54,141,0,4042.2,3788.34,1
2736,8904.15,125,0,5821.4,3082.75,1
2737,8478.97,33,15,5507.44,2971.53,8
2738,7699.2,195,5,4941.78,2757.42,1
2739,552.38,167,5,346.48,205.9,9
2740,3444.74,90,0,2755.9,688.84,0
2741,5736.12,51,0,3387.24,2348.88,0
2742,4880.1,154,10,4023.94,856.16,2
2743,4631.0,109,20,3173.33,1457.67,6
2744,605.34,119,25,359.14,246.2,3
2745,3398.92,112,15,1978.44,1420.48,3
2746,1055.46,50,20,652.51,402.95,3
2747,8074.66,127,15,5822.9,2251.76,8
2748,8559.89,109,5,5570.31,2989.58,1
2749,1844.38,151,5,1094.94,749.44,9
2750,4888.06,40,0,3600.23,1287.83,0
2751,253.36,47,0,158.49,94.87,5
2752,8854.43,26,0,4927.93,3926.5,4
2753,1147.5,18,0,887.5,260.0,5
2754,8947.99,173,0,5703.92,3244.07,1
2755,741.27,197,0,583.76,157.51,9
2756,2762.09,21,0,1618.88,1143.21,5
2757,8094.35,8,0,6155.05,1939.3,4
2758,7905.55,172,0,4953.67,2951.88,1
2759,9250.98,46,0,5527.05,3723.93,4
2760,5873.33,60,25,3405.32,2468.01,8
2761,3373.28,116,0,2451.65,921.63,2
2762,838.75,30,0,549.63,289.12,5
2763,988.52,45,0,566.1,422.42,5
2764,9131.43,76,20,5661.43,3470.0,8
2765,7948.71,128,15,6128.54,1820.17,7
2766,7889.77,110,0,6297.3,1592.47,7
2767,7980.84,117,0,5926.73,2054.11,7
2768,4069.01,176,0,3451.39,617.62,2
2769,4648.26,76,0,3091.82,1556.44,0
2770,563.71,6,0,403.13,160.58,5
2771,2094.47,50,0,1524.54,569.93,5
2772,8686.69,119,0,6803.0,1883.69,7
2773,1935.71,119,0,1045.33,890.38,9
2774,4386.32,155,0,3207.45,1178.87,2
2775,5096.39,149,20,2939.18,2157.21,6
2776,6384.25,142,0,5332.58,1051.67,7
2777,5999.92,148,20,3708.35,2291.57,6
2778,4139.75,174,0,3468.92,670.83,2
2779,1100.62,100,10,612.22,488.4,3
2780,9961.95,13,25,8231.82,1730.13,8
2781,798.06,52,0,535.29,262.77,5
2782,1432.33,34,0,890.27,542.06,5
2783,6896.9,52,15,5006.74,1890.16,8
2784,1562.55,197,5,855.29,707.26,9
2785,4562.87,30,10,3602.26,960.61,0
2786,4143.18,160,10,3224.8,918.38,2
2787,5494.86,13,5,3052.06,2442.8,0
2788,7106.64,176,20,5697.85,1408.79,6
2789,4534.05,167,10,2284.55,2249.5,2
2790,1782.32,119,20,1482.81,299.51,3
2791,6662.84,168,0,5133.86,1528.98,7
2792,4036.23,168,10,2887.22,1149.01,2
2793,1262.07,181,0,881.96,380.11,9
2794,5050.31,4,0,2902.97,2147.34,0
2795,8676.0,145,10,6685.2,1990.8,7
2796,1347.72,162,5,1109.09,238.63,9
2797,9365.1,99,25,6750.85,2614.25,8
2798,4384.37,52,0,2647.43,1736.94,0
2799,5108.45,121,0,3215.46,1892.99,2
2800,9968.38,119,5,5569.07,4399.31,1
2801,5782.45,137,0,3127.62,2654.83,2
2802,8343.76,40,20,6575.42,1768.34,8
2803,9080.24,106,0,7572.42,1507.82,7
2804,8563.97,54,0,5015.14,3548.83,4
2805,7260.61,188,10,4019.95,3240.66,1
2806,6105.86,197,0,3095.98,3009.88,1
2807,8723.95,149,0,5591.58,3132.37,1
2808,9557.75,26,10,7135.43,2422.32,4
2809,6025.76,96,0,3945.27,2080.49,0
2810,1490.25,103,20,1109.61,380.64,3
2811,7608.16,61,0,4728.88,2879.28,4
2812,4653.97,127,0,2942.0,1711.97,2
2813,7763.56,29,25,4223.77,3539.79,8
2814,1232.29,92,15,819.11,413.18,3
2815,4672.94,99,0,3655.13,1017.81,0
2816,2950.92,59,0,1876.54,1074.38,5
2817,1962.59,139,0,1443.04,519.55,9
2818,3001.46,139,5,2154.48,846.98,9
2819,335.22,143,25,211.94,123.28,3
2820,8435.79,102,0,5980.26,2455.53,7
2821,3047.67,61,0,2302.4,745.27,5
2822,2820.78,119,20,1729.74,1091.04,3
2823,4428.31,47,0,3171.83,1256.48,0
2824,7773.78,199,15,4439.23,3334.55,1
2825,4522.96,167,0,3016.9,1506.06,2
2826,2351.59,134,5,1841.23,510.36,9
2827,402.25,79,20,331.51,70.74,3
2828,433.81,131,10,357.21,76.6,9
2829,1121.18,79,0,885.24,235.94,5
2830,8292.66,84,0,6355.46,1937.2,7
2831,170.53,194,10,95.55,74.98,9
2832,8374.15,145,0,5571.34,2802.81,1
2833,5097.32,15,0,4036.62,1060.7,0
2834,447.24,117,0,296.56,150.68,9
2835,6818.54,99,15,4285.16,2533.38,8
2836,1011.75,173,0,530.67,481.08,9
2837,4759.51,40,25,3869.05,890.46,3
2838,2247.75,22,0,1787.91,459.84,5
2839,8361.94,36,0,6971.37,1390.57,4
2840,592.94,174,15,417.59,175.35,3
2841,4627.08,56,15,2805.04,1822.04,0
2842,9947.55,7,0,7131.79,2815.76,4
2843,952.5,118,25,741.73,210.77,3
2844,8073.46,168,0,5279.34,2794.12,1
2845,884.57,171,25,724.95,159.62,3
2846,9123.8,114,0,7441.32,1682.48,7
2847,3484.87,64,0,2861.66,623.21,0
2848,2012.38,133,5,1533.44,478.94,9
2849,5282.01,112,0,2916.41,2365.6,2
2850,393.47,14,0,220.65,172.82,5
2851,6698.82,51,5,5448.44,1250.38,0
2852,2129.91,164,15,1088.94,1040.97,3
2853,9423.79,130,25,5556.1,3867.69,8
2854,2607.44,49,25,2106.36,501.08,3
2855,4263.41,168,20,3241.93,1021.48,6
2856,4237.4,34,0,3177.24,1060.16,0
2857,8036.08,37,10,4292.35,3743.73,4
2858,4792.36,32,0,4046.95,745.41,0
2859,6834.06,30,15,3551.49,3282.57,8
2860,7276.97,66,0,5560.14,1716.83,4
2861,3549.44,81,0,2793.75,755.69,0
2862,8134.64,159,0,4122.91,4011.73,1
2863,3128.86,176,5,2538.4,590.46,9
2864,3543.24,154,0,2604.47,938.77,2
2865,2056.92,72,20,1291.52,765.4,3
2866,8160.75,100,10,6592.43,1568.32,7
2867,5811.03,156,0,3795.64,2015.39,2
2868,7762.55,74,0,4680.08,3082.47,4
2869,2797.93,82,0,2225.29,572.64,5
2870,4260.82,110,0,3344.64,916.18,2
2871,6853.75,142,20,4020.63,2833.12,6
2872,7522.77,107,0,5263.17,2259.6,7
2873,9138.88,131,0,6499.53,2639.35,7
2874,930.32,119,0,509.24,421.08,9
2875,1687.11,70,25,1173.29,513.82,3
2876,7745.18,191,20,6188.09,1557.09,6
2877,7291.95,147,0,5456.04,1835.91,7
2878,7378.9,121,0,3861.57,3517.33,1
2879,3239.37,10,0,2577.25,662.12,5
2880,9200.09,150,0,7620.86,1579.23,7
2881,1505.28,2,25,1037.05,468.23,3
2882,7021.39,55,15,4414.16,2607.23,8
2883,9720.33,82,0,5588.14,4132.19,1
2884,5146.04,103,20,3897.42,1248.62,6
2885,4563.92,84,25,2706.69,1857.23,6
2886,6548.49,186,10,3892.49,2656.0,1
2887,1821.53,80,5,1093.06,728.47,5
2888,943.62,92,0,787.41,156.21,5
2889,3300.41,111,0,1863.92,1436.49,2
2890,9751.74,166,0,5575.0,4176.74,1
2891,6636.72,52,0,4285.66,2351.06,4
2892,9861.13,136,15,7031.19,2829.94,8
2893,4828.2,181,0,3471.46,1356.74,2
2894,9215.32,33,5,5137.86,4077.46,4
2895,406.06,192,0,319.64,86.42,9
2896,4136.65,11,0,3154.22,982.43,0
2897,9709.35,5,0,7931.17,1778.18,4
2898,5488.48,38,0,4420.18,1068.3,0
2899,7195.91,142,0,4501.72,2694.19,1
2900,5631.11,37,0,4330.94,1300.17,0
2901,8025.02,134,5,4174.18,3850.84,1
2902,7393.49,184,25,6261.65,1131.84,6
2903,4415.77,117,0,3322.66,1093.11,2
2904,5200.93,130,20,4203.28,997.65,6
2905,4982.0,136,0,3258.93,1723.07,2
2906,2128.45,83,20,1716.92,411.53,3
2907,4378.13,125,0,3316.55,1061.58,2
2908,9200.79,155,0,7470.26,1730.53,7
2909,2507.71,96,0,1575.15,932.56,5
2910,7102.47,7,0,3692.8,3409.67,4
2911,1568.43,169,20,813.94,754.49,3
2912,4709.84,78,0,2444.88,2264.96,0
2913,8170.65,95,0,6017.64,2153.01,7
2914,5581.31,118,0,3239.0,2342.31,2
2915,3725.06,41,15,2369.6,1355.46,3
2916,4263.08,125,15,2548.69,1714.39,6
2917,6642.42,152,25,4827.21,1815.21,6
2918,8660.02,128,10,5495.18,3164.84,1
2919,1830.17,100,0,996.11,834.06,9
2920,3940.34,182,0,3236.32,704.02,2
2921,3124.81,153,0,2265.94,858.87,9
2922,5222.94,130,0,3314.59,1908.35,2
2923,2023.7,155,0,1016.13,1007.57,9
2924,7737.68,38,0,5583.27,2154.41,4
2925,6437.01,138,0,3328.72,3108.29,1
2926,7082.29,164,0,5676.98,1405.31,7
2927,2594.79,162,0,1927.44,667.35,9
2928,8020.64,22,20,4790.77,3229.87,8
2929,6302.65,69,0,3547.75,2754.9,0
2930,8800.41,176,0,4876.63,3923.78,1
2931,1997.62,146,5,1506.21,491.41,9
2932,199.45,76,0,102.28,97.17,5
2933,5692.65,29,0,3687.9,2004.75,0
2934,4052.23,176,0,2295.68,1756.55,2
2935,1312.38,179,0,1038.61,273.77,9
2936,1133.77,39,10,862.5,271.27,5
2937,724.4,74,10,385.01,339.39,5
2938,544.53,28,0,311.56,232.97,5
2939,8122.01,26,0,6194.45,1927.56,4
2940,2195.07,19,25,1693.33,501.74,3
2941,3772.71,25,20,1971.64,1801.07,3
2942,6067.72,178,0,4895.87,1171.85,2
2943,4904.12,55,15,2602.5,2301.62,0
2944,8842.03,165,0,4860.56,3981.47,1
2945,1726.06,95,0,1419.08,306.98,5
2946,5971.43,116,5,3323.85,2647.58,2
2947,6213.29,92,0,3556.29,2657.0,0
2948,5862.74,129,25,4154.23,1708.51,6
2949,4915.39,72,5,4047.04,868.35,0
2950,9726.33,171,10,7270.36,2455.97,7
2951,2486.65,106,20,1466.58,1020.07,3
2952,3945.21,178,0,2076.49,1868.72,2
2953,5666.11,50,0,4143.14,1522.97,0
2954,6461.68,104,10,5152.12,1309.56,7
2955,6260.82,165,0,3669.25,2591.57,2
2956,6482.27,127,20,4428.86,2053.41,6
2957,2918.03,180,5,2405.79,512.24,9
2958,8788.4,192,20,6697.66,2090.74,6
2959,1042.06,193,20,620.4,421.66,3
2960,8566.32,132,0,6470.8,2095.52,7
2961,7330.53,189,10,5205.0,2125.53,7
2962,9890.87,100,0,7534.08,2356.79,7
2963,7831.07,81,0,5058.36,2772.71,4
2964,2232.18,85,0,1666.17,566.01,5
2965,424.7,66,0,240.62,184.08,5
2966,7202.28,10,5,4817.33,2384.95,4
2967,1592.63,51,15,1294.53,298.1,3
2968,7890.59,138,0,4789.65,3100.94,1
2969,7191.53,131,5,3791.08,3400.45,1
2970,3996.74,74,0,2208.81,1787.93,0
2971,2094.18,119,0,1361.49,732.69,9
2972,1200.07,140,25,998.86,201.21,3
2973,5417.6,172,5,3827.52,1590.08,2
2974,9553.77,51,25,5768.33,3785.44,8
2975,5970.65,66,25,3217.69,2752.96,8
2976,1929.01,117,0,1533.84,395.17,9
2977,6413.39,134,0,4414.04,1999.35,2
2978,6235.83,158,20,4434.01,1801.82,6
2979,7798.32,200,15,4634.17,3164.15,1
2980,9232.66,27,25,7132.74,2099.92,8
2981,3341.87,41,20,2542.36,799.51,3
2982,4030.43,118,0,3318.32,712.11,2
2983,3732.35,92,0,2332.56,1399.79,0
2984,6765.36,191,25,5342.6,1422.76,6
2985,7350.03,167,15,4917.6,2432.43,6
2986,1838.94,67,0,1213.72,625.22,5
2987,7208.74,20,0,4090.47,3118.27,4
2988,1930.02,4,10,1446.93,483.09,5
2989,6494.4,123,0,4725.34,1769.06,7
2990,6487.72,155,20,4664.17,1823.55,6
2991,9769.93,172,0,6388.68,3381.25,1
2992,8063.38,92,10,6781.05,1282.33,7
2993,4078.16,35,0,2451.07,1627.09,0
2994,4166.91,32,0,3209.33,957.58,0
2995,4144.02,62,5,2107.02,2037.0,0
2996,3326.53,130,10,2250.49,1076.04,2
2997,5521.39,186,0,3952.93,1568.46,2
2998,8338.5,158,10,4800.37,3538.13,1
2999,7597.96,97,0,6190.52,1407.44,7
